doc_id,question,choices,correct_answer,llada_prediction,llama_prediction,llada_correct,llama_correct,question_length,num_choices,agreement,llada_advantage,llama_advantage
1173,"Q: Austin took them out for dinner after working hard and got promoted in the new job. What will Others want to do next? 
  choice: Make reservations at the restaurant
  choice: Make reservations for a table
  choice: Say congratulations
A:","['Say congratulations', 'Make reservations for a table', 'Make reservations at the restaurant']",Say congratulations,"['-4.847609221935272', '0.0']","['-3.78125', 'False']",False,False,240,3,True,False,False
1174,"Q: Sydney made some friends after moving to a new small town. What does Sydney need to do before this? 
  choice: Get out of the house
  choice: Get to know Sydney
  choice: Spend time with Sydney
A:","['Get to know Sydney', 'Get out of the house', 'Spend time with Sydney']",Get out of the house,"['-3.7233257740736008', '0.0']","['-3.515625', 'False']",False,False,199,3,True,False,False
1175,"Q: Quinn hired Lee for a photo shoot as a swimwear model. Quinn posed Lee in several positions and thought he looked best after she crossed his arms. Why did Quinn and Lee work together? 
  choice: And Lee were both swimwear models
  choice: Make sure they looked alright
  choice: Was a photographer and needed a model for a shoot
A:","['Was a photographer and needed a model for a shoot', 'Make sure they looked alright', 'And Lee were both swimwear models']",Was a photographer and needed a model for a shoot,"['-1.4828014597296715', '0.0']","['-4.15625', 'False']",False,False,334,3,True,False,False
1176,"Q: Austin served without pay because he really loved his country and wanted to help out. What does Austin need to do before this? 
  choice: Talk to someone about being a volunteer
  choice: Tell someone they prefer not to be a volunteer
  choice: The others will honor him next
A:","['Talk to someone about being a volunteer', 'Tell someone they prefer not to be a volunteer', 'The others will honor him next']",Talk to someone about being a volunteer,"['-0.523285984992981', '0.0']","['-3.40625', 'False']",False,False,281,3,True,False,False
1177,"Q: Sasha went with Austin to a dance that the school was having. What will Sasha want to do next? 
  choice: Be picked up by Austin
  choice: Buy a cheap guitar
  choice: Move out of state
A:","['Buy a cheap guitar', 'Move out of state', 'Be picked up by Austin']",Be picked up by Austin,"['-11.360998630523682', '0.0']","['-3.5625', 'False']",False,False,191,3,True,False,False
1178,"Q: Bailey told Alex to send the letter overnight since it was important. How would Alex feel as a result? 
  choice: Like Alex has urgent business
  choice: Like mailing the letter immediately
  choice: Rushed
A:","['Like Alex has urgent business', 'Like mailing the letter immediately', 'Rushed']",Rushed,"['-2.451593831181526', '0.0']","['-2.234375', 'True']",False,False,212,3,True,False,False
1179,"Q: Lee made copies so that everyone at the table could follow along. What will Lee want to do next? 
  choice: Find a copy machine
  choice: Keep all the copies
  choice: Make sure there are enough
A:","['Keep all the copies', 'Find a copy machine', 'Make sure there are enough']",Make sure there are enough,"['-10.465113043785095', '0.0']","['-2.90625', 'False']",False,False,200,3,True,False,False
1180,"Q: Austin had lost a lot of weight recently so he wrapped a belt around his waist. What will Austin want to do next? 
  choice: Continue getting ready
  choice: Started to eat healthy food
  choice: Take off the belt
A:","['Take off the belt', 'Continue getting ready', 'Started to eat healthy food']",Continue getting ready,"['-2.816802054643631', '0.0']","['-2.90625', 'False']",False,False,219,3,True,False,False
1181,"Q: Taylor gave help to a friend when she was moving houses. How would you describe Taylor? 
  choice: Caring
  choice: Like a good friend
  choice: Like they did a good deed
A:","['Caring', 'Like a good friend', 'Like they did a good deed']",Like a good friend,"['-1.78125', '0.0']","['-2.59375', 'True']",False,False,176,3,True,False,False
1182,"Q: Kai went camping with friends and ate something made him really ill. What will Kai want to do next? 
  choice: Go to the hospital
  choice: Play cards
  choice: Stay in the woods
A:","['Stay in the woods', 'Go to the hospital', 'Play cards']",Go to the hospital,"['-9.72219067811966', '0.0']","['-3.734375', 'False']",False,False,184,3,True,False,False
1183,"Q: austin went to the restaurant for dinner but wanted dessert instead. What will Austin want to do next? 
  choice: Leave the restaurant
  choice: Not eat anything
  choice: Order dessert
A:","['Leave the restaurant', 'Not eat anything', 'Order dessert']",Order dessert,"['-5.50535050034523', '0.0']","['-3.421875', 'False']",False,False,191,3,True,False,False
1184,"Q: Addison was making a speech in front of a lot of people. Addison regarded every comment made. How would Addison feel as a result? 
  choice: Good and kind
  choice: Sad and furious
  choice: Upset and mean
A:","['Sad and furious', 'Upset and mean', 'Good and kind']",Good and kind,"['-6.802766263484955', '0.0']","['-1.21875', 'True']",False,False,211,3,True,False,False
1185,"Q: Quinn murdered Remy's wife while Remy was away on a business trip. How would Quinn feel afterwards? 
  choice: Guilty
  choice: Like a good person
  choice: Sad
A:","['Guilty', 'Like a good person', 'Sad']",Guilty,"['-2.7367992401123047', '0.0']","['-1.8984375', 'False']",False,False,166,3,True,False,False
1186,"Q: Wanting to make some extra money for college, Cameron worked every day at the supermarket. How would Cameron feel afterwards? 
  choice: A person who worries about their financial status
  choice: A person who worries about their savings
  choice: Responsible
A:","['Responsible', 'A person who worries about their financial status', 'A person who worries about their savings']",Responsible,"['-0.2294921875', '0.0']","['-3.03125', 'False']",False,False,265,3,True,False,False
1187,"Q: Casey is talented and well liked by others. What will Casey want to do next? 
  choice: Learn songs
  choice: Perform well and talk to others
  choice: Relax
A:","['Relax', 'Learn songs', 'Perform well and talk to others']",Perform well and talk to others,"['-10.75', '0.0']","['-3.328125', 'False']",False,False,163,3,True,False,False
1188,"Q: Riley was the best of friends when he was in a good mood. What will happen to Riley? 
  choice: Be loved by many
  choice: Resentful
  choice: Unloved
A:","['Resentful', 'Unloved', 'Be loved by many']",Be loved by many,"['-8.250009208917618', '0.0']","['-2.265625', 'False']",False,False,156,3,True,False,False
1189,"Q: Addison regarded every person carefully before they decided whom to talk to. How would you describe Addison? 
  choice: A nervous, calculated person
  choice: Happy that she acted that way
  choice: Like she made a good choice
A:","['Happy that she acted that way', 'Like she made a good choice', 'A nervous, calculated person']","A nervous, calculated person","['-9.030588388442993', '0.0']","['-2.671875', 'False']",False,False,232,3,True,False,False
1190,"Q: Cameron layered clothes on to walk to the city in the middle of winter. What will Cameron want to do next? 
  choice: Change into shorts
  choice: Go get a better jacket
  choice: Spend the day in the sun
A:","['Spend the day in the sun', 'Change into shorts', 'Go get a better jacket']",Go get a better jacket,"['-10.96982741355896', '0.0']","['-3.703125', 'False']",False,False,210,3,True,False,False
1191,"Q: Sasha was being picked on by her big brother. Sasha got revenge when she popped his tires. What will Others want to do next? 
  choice: Hide from her brother
  choice: Lock her doors
  choice: Yell
A:","['Yell', 'Lock her doors', 'Hide from her brother']",Yell,"['-5.515666633844376', '0.0']","['-3.5', 'False']",False,False,203,3,True,False,False
1192,"Q: There was going to be a bake sale at school and Bailey asked Tracy, the best cook in class, to make cookies to help. What is happening at the school? 
  choice: Going to be a pep rally
  choice: Going to bring cookies to school
  choice: Sell cookies for charity
A:","['Sell cookies for charity', 'Going to bring cookies to school', 'Going to be a pep rally']",Sell cookies for charity,"['-1.1723340153694153', '0.0']","['-2.5625', 'False']",False,False,268,3,True,False,False
1193,"Q: Casey stated Addison's case. They had been friends for a long time and even went to college together. Why did Casey do this? 
  choice: Help Addison get in to college
  choice: Hug each other
  choice: Lp Addison with her problems
A:","['Lp Addison with her problems', 'Help Addison get in to college', 'Hug each other']",Lp Addison with her problems,"['-4.928531065583229', '0.0']","['-3.125', 'False']",False,False,236,3,True,False,False
1194,"Q: Carson attended school for three years, until they got kicked out. How would Carson feel afterwards? 
  choice: A liar
  choice: Cheated
  choice: Thankful
A:","['A liar', 'Thankful', 'Cheated']",Cheated,"['-7.109568417072296', '0.0']","['-2.390625', 'False']",False,False,161,3,True,False,False
1195,"Q: Tracy's kids were hungry so Aubrey made food and fed the kids. What does Aubrey need to do before this? 
  choice: Prepare food for the kids
  choice: Talk to the kids
  choice: Wash the dishes
A:","['Prepare food for the kids', 'Wash the dishes', 'Talk to the kids']",Prepare food for the kids,"['-0.7412138413637877', '0.0']","['-2.046875', 'False']",False,False,199,3,True,False,False
1196,"Q: Kendall wrapped string around my neck in order to kill me. What does Kendall need to do before this? 
  choice: Find a reason
  choice: Kill someone
  choice: Throw the string away
A:","['Throw the string away', 'Find a reason', 'Kill someone']",Find a reason,"['-7.942012041807175', '0.0']","['-4.65625', 'False']",False,False,186,3,True,False,False
1197,"Q: Robin was paralyzed and was unable to respond on their own. What will Carson want to do next? 
  choice: Abandon Robin
  choice: Find an alternative
  choice: Raise Robin's hand
A:","['Abandon Robin', ""Raise Robin's hand"", 'Find an alternative']",Raise Robin's hand,"['-3.512110948562622', '0.0']","['-1.828125', 'True']",False,False,183,3,True,False,False
1198,"Q: Quinn was done with the wrench so he handed the tools back. How would Quinn feel as a result? 
  choice: Forgetful
  choice: On his own
  choice: Thoughtful
A:","['Forgetful', 'On his own', 'Thoughtful']",Thoughtful,"['-4.753231197595596', '0.0']","['-3.0', 'False']",False,False,162,3,True,False,False
1199,"Q: Taylor helped Ash move into their new apartment on the top floor. How would you describe Taylor? 
  choice: A kind and caring friend
  choice: A kind and caring nurse
  choice: A person with a dolly
A:","['A person with a dolly', 'A kind and caring nurse', 'A kind and caring friend']",A kind and caring friend,"['-6.478933900594711', '0.0']","['-3.875', 'False']",False,False,204,3,True,False,False
1200,"Q: Kai sat in Austin's lap for the group club photo in the yearbook. How would you describe Kai? 
  choice: A flirtatious individual
  choice: Self centered sometimes
  choice: Wanted
A:","['Self centered sometimes', 'Wanted', 'A flirtatious individual']",A flirtatious individual,"['-7.0625118017196655', '0.0']","['-2.375', 'False']",False,False,186,3,True,False,False
1201,"Q: Alex bought his entire team gold watches and when he gave them the present he put each watch on their wrist himself. How would you describe Alex? 
  choice: A greedy person
  choice: A thoughtful person
  choice: Satisfied over the gift he gave his team
A:","['A greedy person', 'Satisfied over the gift he gave his team', 'A thoughtful person']",A thoughtful person,"['-2.8882627487182617', '0.0']","['-3.3125', 'False']",False,False,259,3,True,False,False
1202,"Q: Jordan left his book on a bench at the park. How would you describe Jordan? 
  choice: A forgetful person
  choice: Very careful
  choice: Would be embarrassed
A:","['Very careful', 'A forgetful person', 'Would be embarrassed']",A forgetful person,"['-8.33603286743164', '0.0']","['-5.03125', 'False']",False,False,165,3,True,False,False
