doc_id,premise,hypothesis,true_label,llada_prediction,llama_prediction,llada_correct,llama_correct,llada_margin,llama_margin,llada_confidence,llama_confidence,premise_length,hypothesis_length,agreement,llada_advantage,llama_advantage
5674,"The park on the hill of Monte makes a good playground, while the ride down in a wicker toboggan is straight out of an Old World theme park (though surely tame for older kids).","the park on the hill in Monte has a good playground, but may not be as exciting for older kids.",entailment,entailment,contradiction,True,False,0.625,-0.25,0.625,0.25,175,95,False,True,False
5683,Views from  Implementation Research in Education.,Lack of views on research in education ,contradiction,contradiction,entailment,True,False,0.625,-0.125,0.625,0.125,49,39,False,True,False
5689,it's like but the time we went to Florida and needed to rent a car you know he believed in it,We have never been to Florida.,contradiction,contradiction,entailment,True,False,1.5,0.0,1.5,0.0,93,30,False,True,False
5695,What and who will they tax?,We know all about their tax plan.,contradiction,contradiction,entailment,True,False,0.125,-0.125,0.125,0.125,27,33,False,True,False
5707,"The great attraction of the church is the splendid exterior, which is crowned by golden onion-shaped cupolas.","The outside of the church isn't much to look at, but the inside is intricately decorated.",contradiction,contradiction,entailment,True,False,0.6875,-0.25390625,0.6875,0.25390625,109,89,False,True,False
5715,"The day my deadline came, I got a business card.","On the day of the deadline, I received a gold trophy. ",contradiction,contradiction,entailment,True,False,0.375,-0.25,0.375,0.25,48,54,False,True,False
5726,yeah i can believe that,I will never believe in what you just said.,contradiction,contradiction,entailment,True,False,0.625,-0.3046875,0.625,0.3046875,23,43,False,True,False
5741,This is a powerful and evocative museum.,The last thing you'd say about the museum is that it's evocative.,contradiction,contradiction,entailment,True,False,0.25,-2.244140625,0.25,2.244140625,40,65,False,True,False
5744,because uh i know people who eat tons of that kind of stuff and they're just as healthy as can be,Anyone I know who eats that kind of stuff is very ill.,contradiction,contradiction,entailment,True,False,0.875,-0.125,0.875,0.125,97,54,False,True,False
5755,yeah that's that's a big step yeah,"No, that is an insignificant step.",contradiction,contradiction,entailment,True,False,0.5,0.0,0.5,0.0,34,34,False,True,False
5767,"Harlem was our first permanent office, he said. ",Harlem was the last permanent office ,contradiction,contradiction,entailment,True,False,0.6875,0.0,0.6875,0.0,48,37,False,True,False
5769,"findings, the Administrator has determined that an environmental impact statement need not be prepared.",The Administrator believes a environmental impact statement should be prepared.,contradiction,contradiction,neutral,True,False,0.25,-0.125,0.25,0.125,103,79,False,True,False
5776,yeah TI people yeah and so i just figured no it's just this area you know,"No, I figured is was all areas.",contradiction,contradiction,entailment,True,False,0.125,-0.0625,0.125,0.0625,73,31,False,True,False
5779,"The man who had once come up with a has-been corner skit, in which, as Zmuda recalls, forgotten performers would be sent out to flounder in front of an audience ...",The man designed a skit where popular performers went out and enjoyed total success in front of a crowd.,contradiction,contradiction,entailment,True,False,0.8125,-0.37109375,0.8125,0.37109375,164,104,False,True,False
5788,well i meant when when you were when you were growing up i mean like Galveston,You grew up in Tulsa.,contradiction,contradiction,entailment,True,False,0.375,-1.0625,0.375,1.0625,78,21,False,True,False
5798,"But there are two kinds of  the pleasure of doing, and the pleasure of not doing; the pleasure of indulging, and the pleasure of abstinence.",There is only one basic form of pleasure.,contradiction,contradiction,entailment,True,False,0.625,-0.375,0.625,0.375,140,41,False,True,False
5816,In the other sight he saw Adrin's hands cocking back a pair of dragon-hammered pistols.,Adrin fired his machine gun as he watched.,contradiction,contradiction,entailment,True,False,0.125,-0.49609375,0.125,0.49609375,87,42,False,True,False
5817,for the direct sunlight and stuff right but uh but i i haven't really found it too bad we've lived in our house about uh oh thirteen years i suppose and and really really only painted once and you know it was new when we bought it and we painted one time since then but you know it's probably going to be time to paint again in a couple of years,I've had to paint every year.,contradiction,contradiction,entailment,True,False,0.75,0.0,0.75,0.0,345,29,False,True,False
5819,no chemicals and plus then you can use it as a fertilizer and not have to worry about spreading those chemicals like on your lawn or your bushes or whatever,You can use those chemicals as a fertilizer,contradiction,contradiction,entailment,True,False,0.375,-0.125,0.375,0.125,156,43,False,True,False
5823,"She was 96 just turning away when she heard a piercing whistle, and the faithful Albert came running from the building to join her.",It was eerily silent when she saw Albert running towards her. ,contradiction,contradiction,entailment,True,False,0.0625,0.0,0.0625,0.0,131,62,False,True,False
5830,It was here in 1952 that King Farouk signed his abdication before boarding his yacht for exile in Italy.,"King Farouk was exiled to France in 1952, after signing his resignation.",contradiction,contradiction,entailment,True,False,0.625,-0.375,0.625,0.375,104,72,False,True,False
5849,"The Women's Haven, which provides shelter and outreach to domestic-violence victims, already has a full-time attorney.",The Women's Haven needs to hire a full-time lawyer.,contradiction,contradiction,entailment,True,False,0.25,-0.625,0.25,0.625,118,51,False,True,False
5853,Then he shrugged.,He never bothered to shrug about things.,contradiction,contradiction,entailment,True,False,0.125,-0.62890625,0.125,0.62890625,17,40,False,True,False
5862,This call to play fortuneteller is not easily refused.,It's easily refused the call to play fortuneteller.,contradiction,contradiction,entailment,True,False,0.375,-0.25,0.375,0.25,54,51,False,True,False
5866,so uh i hope you like your office,I wish you hate your office so much.,contradiction,contradiction,entailment,True,False,0.25,-0.25,0.25,0.25,33,36,False,True,False
5877,and uh the whole organization was targeting to replace whole life policies with a term life with annuity an annuity and uh,The whole organization was prepared to fight to keep whole life policies with a term life with annuity.,contradiction,contradiction,entailment,True,False,0.25,-0.25,0.25,0.25,122,103,False,True,False
5885,It shows clearly enough that my poor old friend had just found out she'd been made a fool of!,I was relieved that my friend was feeling so well and happy.,contradiction,contradiction,entailment,True,False,0.5,-0.25,0.5,0.25,93,60,False,True,False
5891,"Explanation building is the inverse  starting with the observations, the evaluator develops a picture of what is happening and why.",Observations are the last part of explanation building.,contradiction,contradiction,entailment,True,False,0.8125,0.0,0.8125,0.0,131,55,False,True,False
5894,"Perhaps all we can say of great acting is that it involves assimilation rather than accumulation, that the performer isn't so much a surrogate as a vessel.",A mediocre performer with a lot of roles can still be considered great.,contradiction,contradiction,entailment,True,False,0.75,-0.375,0.75,0.375,155,71,False,True,False
5895,"In short, we all got tired of clever analyses of what might happen; and throughout economics there was a shift in focus away from theorizing, toward data collection and careful statistical analysis.",We all got tired of data collection and clever analyses of what might happen.,entailment,entailment,contradiction,True,False,0.0,-0.49609375,0.0,0.49609375,198,77,False,True,False
5899,and for regular readers who are a bit confused about our schedule (and who can blame them?),who can blame who greatly appreciates our schedule?,contradiction,contradiction,entailment,True,False,0.25,-0.875,0.25,0.875,91,51,False,True,False
5905,"She kept her most important papers in a purple despatch-case, which we must look through carefully.""",We don't need to look through the purple despatch-case.,contradiction,contradiction,entailment,True,False,1.109375,-0.125,1.109375,0.125,100,55,False,True,False
5918,"But if Clinton consents, censure and community service can proceed.",The censure will proceed even if Clinton opposes it.,contradiction,contradiction,entailment,True,False,0.4921875,-0.125,0.4921875,0.125,67,52,False,True,False
5924,"Cultural transitions of major organizations are never easy to accomplish, and I would certainly not claim that it will be easy for GAO.",GAO will likely have an easier time achieving cultural transitions than other organizations of similar size.,contradiction,contradiction,neutral,True,False,0.5,-0.125,0.5,0.125,135,108,False,True,False
5926,Hughes has accomplished this in part by the unusual technique of double ghosting.,He was not able to ghost.,contradiction,contradiction,entailment,True,False,1.0,-0.125,1.0,0.125,81,25,False,True,False
