doc_id,question,choices,correct_answer,llada_prediction,llama_prediction,llada_correct,llama_correct,llada_margin,llama_margin,llada_confidence,llama_confidence,question_length,num_choices,agreement,llada_advantage,llama_advantage
1014,"Q: Jan found new friends who are more popular than previous friends had been. How would Others feel as a result? 
  choice: Jealous of the new friends
  choice: More popular
  choice: Remorseful of the new friends
A:","['Jealous of the new friends', 'Remorseful of the new friends', 'More popular']",Jealous of the new friends,Jealous of the new friends,Jealous of the new friends,True,True,3.4625085666775703,2.4140625,3.4625085666775703,2.4140625,216,3,True,False,False
1015,"Q: Taylor was very much in love and got engaged. How would you describe Taylor? 
  choice: As someone that's in love
  choice: Others would be happy for Taylor
  choice: Others would be thrilled for Taylor
A:","['Others would be happy for Taylor', 'Others would be thrilled for Taylor', ""As someone that's in love""]",As someone that's in love,As someone that's in love,As someone that's in love,True,True,4.5434585288167,0.921875,4.5434585288167,0.921875,208,3,True,False,False
1016,"Q: Remy left school on account of their live being a total mess that needs to be figured out. How would you describe Remy? 
  choice: Are headstrong
  choice: Frustrated
  choice: Upset
A:","['Are headstrong', 'Frustrated', 'Upset']",Frustrated,Frustrated,Frustrated,True,True,3.7765677217394114,0.0625,3.7765677217394114,0.0625,188,3,True,False,False
1017,"Q: Jan visited her family for Christmas because she hadn't seen them in a very long time. What will Jan want to do next? 
  choice: Avoid doing things with her family
  choice: Do fun things with her family
  choice: Reconnect with some missed relatives
A:","['Do fun things with her family', 'Avoid doing things with her family', 'Reconnect with some missed relatives']",Do fun things with her family,Reconnect with some missed relatives,Do fun things with her family,False,True,-0.15025631338357925,0.6875,0.15025631338357925,0.6875,256,3,False,False,True
1018,"Q: Sydney loved to dress up for Halloween, so Sydney went trick or treating. How would Sydney feel afterwards? 
  choice: A child
  choice: Annoyed by having a good time
  choice: Satisfied
A:","['Satisfied', 'A child', 'Annoyed by having a good time']",Satisfied,Satisfied,Satisfied,True,True,3.441266342997551,0.2890625,3.441266342997551,0.2890625,192,3,True,False,False
1019,"Q: Alex saw Taylor last night at the county fair rides. What will Taylor want to do next? 
  choice: Go home
  choice: Ignore each other
  choice: Speak to her
A:","['Go home', 'Speak to her', 'Ignore each other']",Speak to her,Speak to her,Go home,True,False,6.0303981229662895,-0.984375,6.0303981229662895,0.984375,162,3,False,True,False
1020,"Q: Bailey told Aubrey she saw a thief run off into the night. How would Bailey feel afterwards? 
  choice: Cautious of things around them
  choice: Like they got caught
  choice: Like they should let people know
A:","['Like they got caught', 'Cautious of things around them', 'Like they should let people know']",Cautious of things around them,Cautious of things around them,Cautious of things around them,True,True,3.138077534735203,1.796875,3.138077534735203,1.796875,214,3,True,False,False
1021,"Q: Casey was supposed to buy Jordan's car but every time Casey called Jordan had an excuse. Jordan was giving Case they runaround. What will happen to Jordan? 
  choice: Lose money
  choice: Make more friends
  choice: Won't make any money
A:","['Make more friends', ""Won't make any money"", 'Lose money']",Won't make any money,Lose money,Lose money,False,False,-2.749513268470764,-1.8125,2.749513268470764,1.8125,242,3,True,False,False
1022,"Q: Riley and their friend were best friends. What will happen to Others? 
  choice: Have fun doing things with Riley
  choice: Share happiness with their friend
  choice: Share sadness with their friend
A:","['Share happiness with their friend', 'Share sadness with their friend', 'Have fun doing things with Riley']",Share happiness with their friend,Have fun doing things with Riley,Have fun doing things with Riley,False,False,-0.27252062782645226,-0.75,0.27252062782645226,0.75,205,3,True,False,False
1023,"Q: Cameron took Jan's motorcycle for a spin without permission. What does Cameron need to do before this? 
  choice: Check the gas
  choice: Check the oil
  choice: Grab his jacket
A:","['Check the gas', 'Grab his jacket', 'Check the oil']",Check the gas,Check the gas,Check the gas,True,True,0.6321442872285843,0.125,0.6321442872285843,0.125,183,3,True,False,False
1024,"Q: Jan was practicing her singing for the whole day. Why did Jan do this? 
  choice: Was going to karaoke night
  choice: Was going to read a book
  choice: Was going to sleep
A:","['Was going to read a book', 'Was going to karaoke night', 'Was going to sleep']",Was going to karaoke night,Was going to karaoke night,Was going to karaoke night,True,True,12.325936701148748,5.390625,12.325936701148748,5.390625,178,3,True,False,False
1025,"Q: Taylor looked the definition up online which was against the rules for the test. What will others want to do next? 
  choice: Give Taylor a bad grade
  choice: Had less preparation for the test
  choice: Have made up his mind to cheat
A:","['Had less preparation for the test', 'Give Taylor a bad grade', 'Have made up his mind to cheat']",Give Taylor a bad grade,Give Taylor a bad grade,Give Taylor a bad grade,True,True,5.964992746710777,0.578125,5.964992746710777,0.578125,240,3,True,False,False
1026,"Q: Riley fought Kendall in a battle that left Kendall with an injured leg. What will Kendall want to do next? 
  choice: Gloat at their victory
  choice: Go to a doctor
  choice: Run away
A:","['Go to a doctor', 'Gloat at their victory', 'Run away']",Go to a doctor,Go to a doctor,Go to a doctor,True,True,0.9825793206691742,0.3203125,0.9825793206691742,0.3203125,190,3,True,False,False
1027,"Q: Sasha set their friend's house on fire to show them they did not like them. Why did Sasha do this? 
  choice: Be a good friend
  choice: Buy gasoline
  choice: Express their anger
A:","['Express their anger', 'Be a good friend', 'Buy gasoline']",Express their anger,Express their anger,Express their anger,True,True,7.391306169331074,1.0625,7.391306169331074,1.0625,185,3,True,False,False
1028,"Q: Alex was looking for a knife they dropped. Alex searched the woods. How would Alex feel afterwards? 
  choice: Cheerful
  choice: Enlightened
  choice: Sad
A:","['Sad', 'Cheerful', 'Enlightened']",Sad,Cheerful,Cheerful,False,False,-2.894018292427063,-0.125,2.894018292427063,0.125,161,3,True,False,False
1029,"Q: Jordan was getting hungry so he decided to grab a bite to eat. What will Jordan want to do next? 
  choice: Check his fridge
  choice: Go to sleep
  choice: Take a shower
A:","['Take a shower', 'Check his fridge', 'Go to sleep']",Check his fridge,Check his fridge,Check his fridge,True,True,6.676544293761253,1.125,6.676544293761253,1.125,176,3,True,False,False
1030,"Q: Sasha was playing a game but they got tired of it. How would you describe Sasha? 
  choice: Bored
  choice: Fed up
  choice: Someone that want's something else to do
A:","['Fed up', ""Someone that want's something else to do"", 'Bored']",Bored,Someone that want's something else to do,Fed up,False,False,-1.0413264632225037,-0.15625,1.0413264632225037,0.15625,171,3,True,False,False
1031,"Q: Kai decided to stay in the hospital for his mom's operation.  She came out of it all right. How would Kai feel afterwards? 
  choice: Would be ashamed to have wasted time
  choice: Would be proud to protect his family
  choice: Would think he had wasted a whole day
A:","['Would think he had wasted a whole day', 'Would be proud to protect his family', 'Would be ashamed to have wasted time']",Would be proud to protect his family,Would be proud to protect his family,Would be proud to protect his family,True,True,6.1536718010902405,0.0,6.1536718010902405,0.0,271,3,True,False,False
1032,"Q: Cameron had hired Bailey to help with an important job and felt satisfied with Bailey's work. What will Bailey want to do next? 
  choice: Apply for more jobs
  choice: Apply for unemployment
  choice: Walk through and inspect the work
A:","['Apply for unemployment', 'Apply for more jobs', 'Walk through and inspect the work']",Apply for more jobs,Walk through and inspect the work,Apply for more jobs,False,True,-1.7162475362420082,0.21875,1.7162475362420082,0.21875,241,3,False,False,True
1033,"Q: Cameron went out of his way to avoid his teacher. Why did Cameron do this? 
  choice: Accidently broke the teachers computer
  choice: Transfer to another school
  choice: Was going to pretend to be sick with the flu
A:","['Transfer to another school', 'Accidently broke the teachers computer', 'Was going to pretend to be sick with the flu']",Accidently broke the teachers computer,Was going to pretend to be sick with the flu,Accidently broke the teachers computer,False,True,-0.9846689403057098,2.0390625,0.9846689403057098,2.0390625,222,3,False,False,True
1034,"Q: Aubery and Carson were dating and Cameron was angry about it. How would Cameron feel afterwards? 
  choice: Happy for talking
  choice: Hateful
  choice: Like a mean person
A:","['Happy for talking', 'Hateful', 'Like a mean person']",Hateful,Like a mean person,Happy for talking,False,False,-0.6844803988933563,-0.3359375,0.6844803988933563,0.3359375,178,3,True,False,False
1035,"Q: Jordan took the man to the shoe store because the man was homeless and had worn down shoes. What will Jordan want to do next? 
  choice: Ask the man what he wants
  choice: Buy shoes for themselves
  choice: Look for shoes they like
A:","['Buy shoes for themselves', 'Look for shoes they like', 'Ask the man what he wants']",Ask the man what he wants,Ask the man what he wants,Ask the man what he wants,True,True,6.818518675863743,2.55078125,6.818518675863743,2.55078125,238,3,True,False,False
1036,"Q: Lee accidently met Austin at the park and they ended up having a great time together. How would Lee feel afterwards? 
  choice: Angry
  choice: Pleased
  choice: Sad
A:","['Angry', 'Pleased', 'Sad']",Pleased,Pleased,Pleased,True,True,4.202140927314758,1.37109375,4.202140927314758,1.37109375,171,3,True,False,False
1037,"Q: Quinn knew Ash well enough to know that they never would commit such a terrible crime. How would Quinn feel afterwards? 
  choice: In jail
  choice: Intelligent
  choice: Not guilty
A:","['Not guilty', 'In jail', 'Intelligent']",Intelligent,Intelligent,In jail,True,False,0.9776568412780762,-1.640625,0.9776568412780762,1.640625,187,3,False,True,False
1038,"Q: Taylor looked up their friend on Instagram after he came back from vacation. What will his other friends want to do next? 
  choice: Go on their own vacation
  choice: Know their friends Instagram name
  choice: See his pictures
A:","['Know their friends Instagram name', 'Go on their own vacation', 'See his pictures']",See his pictures,See his pictures,Go on their own vacation,True,False,1.794097427278757,-2.140625,1.794097427278757,2.140625,234,3,False,True,False
1039,"Q: Feeling quite romantic over it all, Taylor gave their partner a kiss on the cheek. What will Others want to do next? 
  choice: Give it back
  choice: Others will be angry with Taylor
  choice: Others will be annoyed with Taylor
A:","['Others will be annoyed with Taylor', 'Give it back', 'Others will be angry with Taylor']",Give it back,Give it back,Others will be annoyed with Taylor,True,False,6.270996227860451,-0.25,6.270996227860451,0.25,234,3,False,True,False
1040,"Q: She was staing overnight for the first time with her friends from the Brownie Troop. How would Sasha feel afterwards? 
  choice: Embarassed and ashamed
  choice: Sociable and friendly with others
  choice: Would be proud for soiling the sleeping bag
A:","['Sociable and friendly with others', 'Embarassed and ashamed', 'Would be proud for soiling the sleeping bag']",Sociable and friendly with others,Sociable and friendly with others,Embarassed and ashamed,True,False,0.5603501796722412,-3.640625,0.5603501796722412,3.640625,255,3,False,True,False
